#MOBILE
#MOBILE
Vnum	17005
Room	20102
Name     Chuf tailor~
Short	Tailor Chuf~
Gold 0
Flags 71303171
AttrPerm     13 13 13 25 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	20113
Name     Aljahex shopkeeper~
Short	Aljahex the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17002
Room	20179
Name     Chuchadh blacksmith~
Short	Blacksmith Chuchadh~
Gold 0
Flags 71303171
AttrPerm     23 23 23 23 23 23 23
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	20182
Name     Etojidha shopkeeper~
Short	Etojidha the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	20005
Room	20190
Name     Redoxolnk weaponsmith~
Short	Redoxolnk, the weaponsmith~
Gold 0
Flags 71303171
AttrPerm     100 100 100 100 100 100 100
Part	64
EndMobile

#MOBILE
Vnum	20004
Room	20191
Name     Tes marksman~
Short	Tes the marksman~
Gold 0
Flags 71303171
AttrPerm     100 100 100 100 100 100 100
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	20192
Name     Mehiy shopkeeper~
Short	Mehiy the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	20195
Name     Nanaeltham shopkeeper~
Short	Nanaeltham the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17009
Room	17071
Name     Chizhejiz innkeeper~
Short	Chizhejiz the innkeeper~
Gold 0
Flags 71303171
AttrPerm     23 23 23 23 23 23 23
Part	0
EndMobile

#MOBILE
Vnum	17004
Room	17079
Name     Noche cleric~
Short	Noche the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17002
Room	17080
Name     Rebob blacksmith~
Short	Blacksmith Rebob~
Gold 0
Flags 71303171
AttrPerm     23 23 23 23 23 23 23
Part	64
EndMobile

#MOBILE
Vnum	17005
Room	17081
Name     Shajelonku tailor~
Short	Tailor Shajelonku~
Gold 0
Flags 71303171
AttrPerm     13 13 13 25 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17001
Room	17082
Name     Lojopalthe baker~
Short	Lojopalthe the baker~
Gold 0
Flags 71303171
AttrPerm     23 23 23 23 23 23 23
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	17084
Name     Fabe shopkeeper~
Short	Fabe the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
#OBJECT
Vnum         20029
Condition	50
Values       20 20 10 0 252 0 32636
End

EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Fas cleric~
Short	Fas the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17001
Room	20038
Name     Ihunekeh baker~
Short	Ihunekeh the baker~
Gold 0
Flags 71303171
AttrPerm     23 23 23 23 23 23 23
Part	64
EndMobile

#MOBILE
Vnum	20001
Room	20039
Name     Irto bartender~
Short	Irto the bartender~
Gold 0
Flags 71303171
AttrPerm     100 100 100 100 100 100 100
Part	64
#OBJECT
Vnum         20001
Condition	50
Values       2 31 20 -1 -1 -1 32629
Spell 1      'refresh'
Spell 2      'hyperactivity'
End

EndMobile

#MOBILE
Vnum	17002
Room	20047
Name     Lontazhozi blacksmith~
Short	Blacksmith Lontazhozi~
Gold 0
Flags 71303171
AttrPerm     23 23 23 23 23 23 23
Part	64
EndMobile

#MOBILE
Vnum	17006
Room	20048
Name     Jachantiwch fletcher~
Short	Jachantiwch the fletcher~
Gold 0
Flags 71303171
AttrPerm     13 13 13 25 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	20050
Name     Eseocharda shopkeeper~
Short	Eseocharda the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17005
Room	20102
Name     Sisio tailor~
Short	Tailor Sisio~
Gold 0
Flags 71303171
AttrPerm     13 13 13 25 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	20113
Name     Netiodhaychool shopkeeper~
Short	Netiodhaychool the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17002
Room	20179
Name     Rithothif blacksmith~
Short	Blacksmith Rithothif~
Gold 0
Flags 71303171
AttrPerm     23 23 23 23 23 23 23
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	20182
Name     Ampeaxe shopkeeper~
Short	Ampeaxe the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	20005
Room	20190
Name     Ilna weaponsmith~
Short	Ilna, the weaponsmith~
Gold 0
Flags 71303171
AttrPerm     100 100 100 100 100 100 100
Part	64
EndMobile

#MOBILE
Vnum	20004
Room	20191
Name     Timildh marksman~
Short	Timildh the marksman~
Gold 0
Flags 71303171
AttrPerm     100 100 100 100 100 100 100
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	20192
Name     Hexeo shopkeeper~
Short	Hexeo the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	20195
Name     Toofahond shopkeeper~
Short	Toofahond the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17009
Room	17071
Name     Teych innkeeper~
Short	Teych the innkeeper~
Gold 0
Flags 71303171
AttrPerm     23 23 23 23 23 23 23
Part	0
EndMobile

#MOBILE
Vnum	17004
Room	17079
Name     Tithirthonk cleric~
Short	Tithirthonk the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17005
Room	17081
Name     Tan tailor~
Short	Tailor Tan~
Gold 0
Flags 71303171
AttrPerm     13 13 13 25 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17001
Room	17082
Name     Fanithen baker~
Short	Fanithen the baker~
Gold 0
Flags 71303171
AttrPerm     23 23 23 23 23 23 23
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	17084
Name     Xekeche shopkeeper~
Short	Xekeche the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
#OBJECT
Vnum         20029
Condition	50
Values       20 20 10 0 251 0 32629
End

EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Benulne cleric~
Short	Benulne the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17001
Room	20038
Name     Anoni baker~
Short	Anoni the baker~
Gold 0
Flags 71303171
AttrPerm     23 23 23 23 23 23 23
Part	64
EndMobile

#MOBILE
Vnum	20001
Room	20039
Name     Osenes bartender~
Short	Osenes the bartender~
Gold 0
Flags 71303171
AttrPerm     100 100 100 100 100 100 100
Part	64
#OBJECT
Vnum         20001
Condition	50
Values       1 31 20 -1 -1 -1 32522
Spell 1      'refresh'
Spell 2      'hyperactivity'
End

EndMobile

#MOBILE
Vnum	17002
Room	20047
Name     Eriochut blacksmith~
Short	Blacksmith Eriochut~
Gold 0
Flags 71303171
AttrPerm     23 23 23 23 23 23 23
Part	64
EndMobile

#MOBILE
Vnum	17006
Room	20048
Name     Kemase fletcher~
Short	Kemase the fletcher~
Gold 0
Flags 71303171
AttrPerm     13 13 13 25 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	20050
Name     Lakakadip shopkeeper~
Short	Lakakadip the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17005
Room	20102
Name     Thern tailor~
Short	Tailor Thern~
Gold 0
Flags 71303171
AttrPerm     13 13 13 25 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	20113
Name     Chakehah shopkeeper~
Short	Chakehah the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17002
Room	20179
Name     Niazhe blacksmith~
Short	Blacksmith Niazhe~
Gold 0
Flags 71303171
AttrPerm     23 23 23 23 23 23 23
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	20182
Name     Xithamaod shopkeeper~
Short	Xithamaod the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	20005
Room	20190
Name     Timeden weaponsmith~
Short	Timeden, the weaponsmith~
Gold 0
Flags 71303171
AttrPerm     100 100 100 100 100 100 100
Part	64
EndMobile

#MOBILE
Vnum	20004
Room	20191
Name     Kakil marksman~
Short	Kakil the marksman~
Gold 0
Flags 71303171
AttrPerm     100 100 100 100 100 100 100
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	20192
Name     Dhenk shopkeeper~
Short	Dhenk the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	20195
Name     Yayndubaxe shopkeeper~
Short	Yayndubaxe the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17009
Room	17071
Name     Zhilthum innkeeper~
Short	Zhilthum the innkeeper~
Gold 0
Flags 71303171
AttrPerm     23 23 23 23 23 23 23
Part	0
EndMobile

#MOBILE
Vnum	17004
Room	17079
Name     Ratetiyiay cleric~
Short	Ratetiyiay the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	17084
Name     Nadocheloyb shopkeeper~
Short	Nadocheloyb the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
#OBJECT
Vnum         20029
Condition	50
Values       20 20 10 0 250 0 32522
End

EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Dij cleric~
Short	Dij the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17001
Room	20038
Name     Monan baker~
Short	Monan the baker~
Gold 0
Flags 71303171
AttrPerm     23 23 23 23 23 23 23
Part	64
EndMobile

#MOBILE
Vnum	20001
Room	20039
Name     Ralch bartender~
Short	Ralch the bartender~
Gold 0
Flags 71303171
AttrPerm     100 100 100 100 100 100 100
Part	64
#OBJECT
Vnum         20001
Condition	50
Values       1 31 20 -1 -1 -1 32537
Spell 1      'refresh'
Spell 2      'hyperactivity'
End

EndMobile

#MOBILE
Vnum	17006
Room	20048
Name     Runov fletcher~
Short	Runov the fletcher~
Gold 0
Flags 71303171
AttrPerm     13 13 13 25 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	20050
Name     Chorergoxi shopkeeper~
Short	Chorergoxi the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17005
Room	20102
Name     Sesax tailor~
Short	Tailor Sesax~
Gold 0
Flags 71303171
AttrPerm     13 13 13 25 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	20113
Name     Tionam shopkeeper~
Short	Tionam the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17002
Room	20179
Name     Noka blacksmith~
Short	Blacksmith Noka~
Gold 0
Flags 71303171
AttrPerm     23 23 23 23 23 23 23
Part	64
EndMobile

#MOBILE
Vnum	20005
Room	20190
Name     Thivemach weaponsmith~
Short	Thivemach, the weaponsmith~
Gold 0
Flags 71303171
AttrPerm     100 100 100 100 100 100 100
Part	64
EndMobile

#MOBILE
Vnum	20004
Room	20191
Name     Nashi marksman~
Short	Nashi the marksman~
Gold 0
Flags 71303171
AttrPerm     100 100 100 100 100 100 100
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	20195
Name     Fufa shopkeeper~
Short	Fufa the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	17079
Name     Washo cleric~
Short	Washo the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	17084
Name     Enee shopkeeper~
Short	Enee the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
#OBJECT
Vnum         20029
Condition	50
Values       20 20 10 0 249 0 32537
End

EndMobile

#MOBILE
Vnum	17008
Room	20195
Gold 0
Flags 1
AttrPerm     5 3 3 15 8 3 10
Part	67245
EndMobile

#MOBILE
Vnum	17008
Room	20125
Gold 0
Flags 1
AttrPerm     5 3 3 15 8 3 10
Part	67245
#OBJECT
Vnum         29048
Condition	50
Values       20 1 100 0 0 8 0
End

#OBJECT
Vnum         29031
Condition	150
Values       0 5 121 0 0 2 0
End

EndMobile

#MOBILE
Vnum	17008
Room	20129
Gold 0
Flags 1
AttrPerm     5 3 3 15 8 3 10
Part	67245
#OBJECT
ShortDescr   arrow~
Vnum         29048
Condition	50
Values       20 1 192 0 0 8 32681
End

EndMobile

#MOBILE
Vnum	17008
Room	20147
Gold 0
Flags 1
AttrPerm     5 3 3 15 8 3 10
Part	67245
EndMobile

#MOBILE
Vnum	17008
Room	20003
Gold 0
Flags 1
AttrPerm     5 3 3 15 8 3 10
Part	67245
EndMobile

#MOBILE
Vnum	17008
Room	20039
Gold 0
Flags 1
AttrPerm     5 3 3 15 8 3 10
Part	67245
#OBJECT
ShortDescr   arrow~
Vnum         29048
Condition	50
Values       20 1 173 0 0 8 32681
End

#OBJECT
ShortDescr   bullet~
Vnum         29050
Condition	50
Values       50 1 89 0 0 7 0
End

#OBJECT
ShortDescr   bullet~
Vnum         29050
Condition	50
Values       50 1 229 0 0 7 0
End

#OBJECT
ShortDescr   bullet~
Vnum         29050
Condition	50
Values       50 1 62 0 0 7 0
End

#OBJECT
ShortDescr   bullet~
Vnum         29050
Condition	50
Values       50 1 98 0 0 7 0
End

EndMobile

#MOBILE
Vnum	17008
Room	20117
Gold 0
Flags 1
AttrPerm     5 3 3 15 8 3 10
Part	67245
EndMobile

#MOBILE
Vnum	17008
Room	20044
Gold 0
Flags 1
AttrPerm     5 3 3 15 8 3 10
Part	67245
EndMobile

#MOBILE
Vnum	17008
Room	20190
Gold 0
Flags 1
AttrPerm     5 3 3 15 8 3 10
Part	67245
#OBJECT
ObjBy	Aasterinian~
Vnum         35
Condition	50
Values       5 -1 -1 -1 5 0 0
End

EndMobile

#MOBILE
Vnum	17008
Room	104
Gold 0
Flags 1
AttrPerm     5 3 3 15 8 3 10
Part	67245
EndMobile

#MOBILE
Vnum	17008
Room	20008
Gold 0
Flags 1
AttrPerm     5 3 3 15 8 3 10
Part	67245
EndMobile

#MOBILE
Vnum	17008
Room	20124
Gold 0
Flags 1
AttrPerm     5 3 3 15 8 3 10
Part	67245
EndMobile

#MOBILE
Vnum	17008
Room	20151
Gold 0
Flags 1
AttrPerm     5 3 3 15 8 3 10
Part	67245
#OBJECT
Vnum         29048
Condition	50
Values       20 1 100 0 0 8 0
End

#OBJECT
Vnum         29031
Condition	150
Values       0 5 121 0 0 2 0
End

EndMobile

#MOBILE
Vnum	17008
Room	20120
Gold 0
Flags 1
AttrPerm     5 3 3 15 8 3 10
Part	67245
#OBJECT
Vnum         35
Condition	50
Values       4 -1 -1 -1 16 0 0
End

EndMobile

#MOBILE
Vnum	17008
Room	20101
Gold 0
Flags 1
AttrPerm     5 3 3 15 8 3 10
Part	67245
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Menand cleric~
Short	Menand the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17001
Room	20038
Name     Niselita baker~
Short	Niselita the baker~
Gold 0
Flags 71303171
AttrPerm     23 23 23 23 23 23 23
Part	64
EndMobile

#MOBILE
Vnum	20001
Room	20039
Name     Xane bartender~
Short	Xane the bartender~
Gold 0
Flags 71303171
AttrPerm     100 100 100 100 100 100 100
Part	64
#OBJECT
Vnum         20001
Condition	50
Values       1 31 20 -1 -1 -1 32582
Spell 1      'refresh'
Spell 2      'hyperactivity'
End

EndMobile

#MOBILE
Vnum	17006
Room	20048
Name     Thuykohax fletcher~
Short	Thuykohax the fletcher~
Gold 0
Flags 71303171
AttrPerm     13 13 13 25 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17005
Room	20102
Name     Xothapat tailor~
Short	Tailor Xothapat~
Gold 0
Flags 71303171
AttrPerm     13 13 13 25 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17002
Room	20179
Name     Ina blacksmith~
Short	Blacksmith Ina~
Gold 0
Flags 71303171
AttrPerm     23 23 23 23 23 23 23
Part	64
EndMobile

#MOBILE
Vnum	20005
Room	20190
Name     Xeno weaponsmith~
Short	Xeno, the weaponsmith~
Gold 0
Flags 71303171
AttrPerm     100 100 100 100 100 100 100
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	20195
Name     Danuno shopkeeper~
Short	Danuno the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	17079
Name     Thesoth cleric~
Short	Thesoth the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Nogadhorma cleric~
Short	Nogadhorma the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17001
Room	20038
Name     Dhugiin baker~
Short	Dhugiin the baker~
Gold 0
Flags 71303171
AttrPerm     23 23 23 23 23 23 23
Part	64
EndMobile

#MOBILE
Vnum	20001
Room	20039
Name     Hoxenerith bartender~
Short	Hoxenerith the bartender~
Gold 0
Flags 71303171
AttrPerm     100 100 100 100 100 100 100
Part	64
#OBJECT
Vnum         20001
Condition	50
Values       1 31 20 -1 -1 -1 32582
Spell 1      'refresh'
Spell 2      'hyperactivity'
End

EndMobile

#MOBILE
Vnum	17005
Room	20102
Name     Six tailor~
Short	Tailor Six~
Gold 0
Flags 71303171
AttrPerm     13 13 13 25 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17002
Room	20179
Name     Noydalm blacksmith~
Short	Blacksmith Noydalm~
Gold 0
Flags 71303171
AttrPerm     23 23 23 23 23 23 23
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	20195
Name     Laepochuko shopkeeper~
Short	Laepochuko the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Hinebikan cleric~
Short	Hinebikan the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	20001
Room	20039
Name     Pithezad bartender~
Short	Pithezad the bartender~
Gold 0
Flags 71303171
AttrPerm     100 100 100 100 100 100 100
Part	64
#OBJECT
Vnum         20001
Condition	50
Values       2 31 20 -1 -1 -1 32582
Spell 1      'refresh'
Spell 2      'hyperactivity'
End

EndMobile

#MOBILE
Vnum	17005
Room	20102
Name     Abuy tailor~
Short	Tailor Abuy~
Gold 0
Flags 71303171
AttrPerm     13 13 13 25 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17002
Room	20179
Name     Dumamp blacksmith~
Short	Blacksmith Dumamp~
Gold 0
Flags 71303171
AttrPerm     23 23 23 23 23 23 23
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	20195
Name     Nothain shopkeeper~
Short	Nothain the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Kameelzoh cleric~
Short	Kameelzoh the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	20001
Room	20039
Name     Kechelx bartender~
Short	Kechelx the bartender~
Gold 0
Flags 71303171
AttrPerm     100 100 100 100 100 100 100
Part	64
#OBJECT
Vnum         20001
Condition	50
Values       2 31 20 -1 -1 -1 32582
Spell 1      'refresh'
Spell 2      'hyperactivity'
End

EndMobile

#MOBILE
Vnum	17005
Room	20102
Name     Oxavoy tailor~
Short	Tailor Oxavoy~
Gold 0
Flags 71303171
AttrPerm     13 13 13 25 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17003
Room	20195
Name     Oshihi shopkeeper~
Short	Oshihi the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Nefotorniw cleric~
Short	Nefotorniw the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	20001
Room	20039
Name     Wechakeilga bartender~
Short	Wechakeilga the bartender~
Gold 0
Flags 71303171
AttrPerm     100 100 100 100 100 100 100
Part	64
#OBJECT
Vnum         20001
Condition	50
Values       1 31 20 -1 -1 -1 32582
Spell 1      'refresh'
Spell 2      'hyperactivity'
End

EndMobile

#MOBILE
Vnum	17003
Room	20195
Name     Goshezhadus shopkeeper~
Short	Goshezhadus the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Chexom cleric~
Short	Chexom the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	20001
Room	20039
Name     Tenas bartender~
Short	Tenas the bartender~
Gold 0
Flags 71303171
AttrPerm     100 100 100 100 100 100 100
Part	64
#OBJECT
Vnum         20001
Condition	50
Values       2 31 20 -1 -1 -1 32582
Spell 1      'refresh'
Spell 2      'hyperactivity'
End

EndMobile

#MOBILE
Vnum	17003
Room	20195
Name     Xuhaluir shopkeeper~
Short	Xuhaluir the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Limbop cleric~
Short	Limbop the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	20001
Room	20039
Name     Segirpauxi bartender~
Short	Segirpauxi the bartender~
Gold 0
Flags 71303171
AttrPerm     100 100 100 100 100 100 100
Part	64
#OBJECT
Vnum         20001
Condition	50
Values       1 31 20 -1 -1 -1 32582
Spell 1      'refresh'
Spell 2      'hyperactivity'
End

EndMobile

#MOBILE
Vnum	17003
Room	20195
Name     Shaoda shopkeeper~
Short	Shaoda the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Wofe cleric~
Short	Wofe the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	20001
Room	20039
Name     Nelo bartender~
Short	Nelo the bartender~
Gold 0
Flags 71303171
AttrPerm     100 100 100 100 100 100 100
Part	64
#OBJECT
Vnum         20001
Condition	50
Values       2 31 20 -1 -1 -1 32565
Spell 1      'refresh'
Spell 2      'hyperactivity'
End

EndMobile

#MOBILE
Vnum	17003
Room	20195
Name     Inas shopkeeper~
Short	Inas the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Chahato cleric~
Short	Chahato the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	20001
Room	20039
Name     Wasuh bartender~
Short	Wasuh the bartender~
Gold 0
Flags 71303171
AttrPerm     100 100 100 100 100 100 100
Part	64
#OBJECT
Vnum         20001
Condition	50
Values       1 31 20 -1 -1 -1 32565
Spell 1      'refresh'
Spell 2      'hyperactivity'
End

EndMobile

#MOBILE
Vnum	17003
Room	20195
Name     Taynginde shopkeeper~
Short	Taynginde the shopkeeper~
Gold 0
Flags 71303171
AttrPerm     13 100 100 100 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Ekakagaha cleric~
Short	Ekakagaha the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	20001
Room	20039
Name     Naehunije bartender~
Short	Naehunije the bartender~
Gold 0
Flags 71303171
AttrPerm     100 100 100 100 100 100 100
Part	64
#OBJECT
Vnum         20001
Condition	50
Values       1 31 20 -1 -1 -1 32565
Spell 1      'refresh'
Spell 2      'hyperactivity'
End

EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Thulul cleric~
Short	Thulul the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Namangolm cleric~
Short	Namangolm the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Nedenu cleric~
Short	Nedenu the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Xubeg cleric~
Short	Xubeg the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Rilxadi cleric~
Short	Rilxadi the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Medenunil cleric~
Short	Medenunil the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Juthirfita cleric~
Short	Juthirfita the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Veriiwcha cleric~
Short	Veriiwcha the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Haxind cleric~
Short	Haxind the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17008
Room	20006
Gold 0
Flags 1
AttrPerm     5 3 3 15 8 3 10
Part	67245
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Thekax cleric~
Short	Thekax the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Kalhuzhera cleric~
Short	Kalhuzhera the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Nachachialj cleric~
